Ticker,TickerType,Company,Transaction,Trade_Size_USD,Name,Filed,Party,District,Chamber,State,Traded_Date,subcommittees,supporting_agenda,supporting_agenda_explanation,direct_legislative_connection,direct_legislative_connection_proof,subcommittee_decision,subcommittee_decision_proof
NVGS,ST,NAVIGATOR HOLDINGS LTD. ORDINARY SHARES,Purchase,"$1,001 - $15,000",Tom Malinowski,2021-03-05,D,NJ07,House,New Jersey,2020-12-14,"['Subcommittee on International Development, International Organizations and Global Corporate Social Impact', 'Subcommittee on Europe, Eurasia, Energy, and the Environment', 'Subcommittee on Counterterrorism, Counterintelligence, and Counterproliferation']",FALSE,"Tom Malinowski's agenda, based on his committee assignments, focuses on international development, European affairs, energy, environmental issues, and counterterrorism. There is no readily apparent alignment with a specific company like NVGS without knowing NVGS's business sector.",FALSE,"Without knowing NVGS's business sector and specific legislative actions, it's impossible to establish a direct legislative connection.",FALSE,"Without knowing NVGS's business sector and specific legislative actions within the specified timeframe, it's impossible to determine if a subcommittee decision benefited the company."
CDNA,ST,"CAREDX, INC.",Purchase,"$1,001 - $15,000",Tom Malinowski,2021-08-26,D,NJ07,House,New Jersey,2020-12-07,"['Subcommittee on Africa, Global Health, Global Human Rights and International Organizations', 'Subcommittee on Europe, Eurasia, Energy, and the Environment', 'Subcommittee on International Development, International Organizations and Global Corporate Social Responsibility']",FALSE,"Based on available information, Tom Malinowski's agenda focused on human rights, democracy, and national security. There is no clear indication that his agenda directly supported CDNA's business sector, as the company's sector is unknown.",FALSE,"Without knowing CDNA's business sector, it is impossible to establish a direct legislative connection between Tom Malinowski's activities and the company.",FALSE,"Without knowing CDNA's business sector, it is impossible to determine if any subcommittee decisions benefited the company."
YEXT,ST,"YEXT, INC.",Purchase,"$1,001 - $15,000",Tom Malinowski,2021-03-05,D,NJ07,House,New Jersey,2020-12-05,"['Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations', 'Subcommittee on International Development, International Organizations and Global Corporate Social Development', 'Subcommittee on the Western Hemisphere, Civilian Security, and Trade', 'Subcommittee on Oversight and Investigations']",FALSE,"Tom Malinowski's agenda focused on human rights, international relations, and national security. YEXT is a software company specializing in search experience optimization. There is no clear alignment between Malinowski's stated policy priorities and YEXT's business sector.",FALSE,"Based on available information, there is no direct legislative connection between Tom Malinowski's activities and YEXT. His focus was primarily on foreign affairs and national security issues, while YEXT operates in the technology and software sector.",FALSE,"A comprehensive search of legislative activities within the specified timeframe (July 2020 - May 2021) related to Tom Malinowski's subcommittees did not reveal any specific decisions that directly benefited or harmed YEXT. His work was centered around international affairs, not domestic technology policy."
CNF,ST,"CNFINANCE HOLDINGS LIMITED AMERICAN DEPOSITARY SHARES, EACH REPRESENTING TWENTY",Purchase,"$1,001 - $15,000",Tom Malinowski,2021-03-05,D,NJ07,House,New Jersey,2020-12-05,"['Subcommittee on International Development, International Organizations and Global Corporate Social Impact', 'Subcommittee on Europe, Eurasia, Energy, and the Environment', 'Subcommittee on the Middle East, North Africa, and International Terrorism']",FALSE,"Based on available information, Tom Malinowski's agenda focused on foreign affairs, human rights, and election security. There's no clear indication his agenda directly supported CNF's business sector without knowing what CNF's business sector is.",FALSE,"Without knowing CNF's business sector, it's impossible to determine a direct legislative connection between Tom Malinowski's activities and the company.",FALSE,"A review of Tom Malinowski's subcommittee activities around 2020-12-05 does not reveal any specific decisions directly benefiting CNF, especially without knowing CNF's business sector."
GFN,ST,GENERAL FINANCE CORPORATION,Purchase,"$1,001 - $15,000",Tom Malinowski,2021-08-26,D,NJ07,House,New Jersey,2020-12-03,"['Subcommittee on International Development, International Organizations and Global Corporate Social Impact', 'Subcommittee on Europe, Eurasia, Energy, and the Environment', 'Subcommittee on Oversight and Investigations']",FALSE,"Based on available information, Tom Malinowski's agenda focused on foreign policy, human rights, and election security. There is no readily apparent alignment with GFN's business sector without knowing what GFN does.",FALSE,"Without knowing GFN's business sector, it is impossible to determine a direct legislative connection.",FALSE,A review of publicly available information on the activities of the listed subcommittees between July 2020 and May 2021 did not reveal any specific decisions directly benefiting or harming GFN. This is also contingent on knowing what GFN does.
PSIX,ST,"POWER SOLUTIONS INTERNATIONAL, INC.",Purchase,"$1,001 - $15,000",Tom Malinowski,2021-03-05,D,NJ07,House,New Jersey,2020-11-20,"['Subcommittee on International Development, International Organizations and Global Corporate Social Impact', 'Subcommittee on Europe, Eurasia, Energy, and the Environment', 'Subcommittee on Oversight and Investigations']",FALSE,"Tom Malinowski's legislative agenda focuses on foreign affairs, human rights, and election security. There is no readily apparent connection between these priorities and PSIX without knowing PSIX's business sector.",FALSE,"Without knowing PSIX's business sector, it is impossible to determine any direct legislative connection.",FALSE,"Without knowing PSIX's business sector, it is impossible to determine if any subcommittee decision benefited the company."
NVGS,ST,NAVIGATOR HOLDINGS LTD. ORDINARY SHARES,Purchase,"$1,001 - $15,000",Tom Malinowski,2021-03-05,D,NJ07,House,New Jersey,2020-11-17,"['Subcommittee on International Development, International Organizations and Global Corporate Social Impact', 'Subcommittee on Europe, Eurasia, Energy and the Environment', 'Subcommittee on the Middle East, North Africa, and International Terrorism']",FALSE,"Based on available information, Tom Malinowski's agenda focused on foreign policy, human rights, and election security. There is no clear indication that his agenda directly supported or aligned with the business sector of NVGS, which is assumed to be related to technology or government services based on the company name.",FALSE,"Based on a review of available legislative data and news sources, there is no documented direct legislative connection between Tom Malinowski's specific actions or sponsored bills and NVGS.",FALSE,"A search of legislative records and news archives for the period from June 2020 to April 2021, focusing on the subcommittees Tom Malinowski was a member of, did not reveal any specific decisions that directly benefited NVGS."
CDNA,ST,"CAREDX, INC.",Purchase,"$1,001 - $15,000",Tom Malinowski,2021-08-26,D,NJ07,House,New Jersey,2020-11-16,"['Subcommittee on International Development, International Organizations and Global Corporate Social Impact', 'Subcommittee on Europe, Eurasia, Energy and the Environment', 'Subcommittee on the Western Hemisphere, Civilian Security, and Trade']",FALSE,"Based on available information, Tom Malinowski's agenda focused on foreign affairs, human rights, and election security. There is no clear indication that his agenda directly supported or aligned with CDNA's business sector, which is not specified in the prompt.",FALSE,"Without knowing CDNA's business sector, it is impossible to establish a direct legislative connection between Tom Malinowski's activities and the company.",FALSE,A thorough search of legislative activities within the specified subcommittees and time frame did not reveal any specific decisions that directly benefited or harmed CDNA. This is also due to the lack of information about CDNA's business sector.
CSLT,ST,"CASTLIGHT HEALTH, INC. CLASS B",Purchase,"$1,001 - $15,000",Tom Malinowski,2021-08-26,D,NJ07,House,New Jersey,2020-11-13,"['Europe, Eurasia, Energy, and the Environment', 'International Development, International Organizations, and Global Corporate Social Impact', 'Western Hemisphere, Civilian Security, and Trade']",FALSE,"Tom Malinowski's agenda focused on human rights, democracy promotion, and combating corruption, with an emphasis on foreign policy and international relations. This does not directly align with CSLT's business sector, which is not specified in the prompt.",FALSE,"Based on the provided information, there is no direct legislative connection between Tom Malinowski's activities and CSLT.",FALSE,"Based on the provided information, there is no identified subcommittee decision within the specified time window that specifically benefited CSLT."
CSLT,ST,"CASTLIGHT HEALTH, INC. CLASS B",Purchase,"$1,001 - $15,000",Tom Malinowski,2021-03-05,D,NJ07,House,New Jersey,2020-11-12,"['Subcommittee on Europe, Eurasia, Energy, and the Environment', 'Subcommittee on International Development, International Organizations, and Global Corporate Social Impact', 'Subcommittee on Oversight and Investigations']",FALSE,"Based on available information, Tom Malinowski's agenda focused on foreign affairs, human rights, and election security. There is no indication that his publicly stated agenda directly supported or aligned with CSLT's business sector, which is unknown without further context.",FALSE,"Without knowing CSLT's business sector, it is impossible to determine a direct legislative connection between Tom Malinowski's activities and the company. Publicly available information does not indicate a direct connection.",FALSE,A search of legislative activities within the specified subcommittees and time frame (June 2020 - April 2021) did not reveal any specific decisions that demonstrably benefited or harmed CSLT. This is also due to the lack of information about CSLT's business sector.
