politican_1,politican_2,legislative_collaboration,num_common_sponership_compaines_tickets,common_116_congress_committees,legislative_collaboration_evidence
Lloyd Doggett,William R. Timmons Iv,True,0,[],H.R.1418 - Competitive Health Insurance Reform Act of 2019
Lloyd Doggett,"Wicker, Roger",True,0,[],"H.R.133: Consolidated Appropriations Act, 2021. Both members voted in favor."
Lloyd Doggett,"Wyden, Ron",True,0,"[""Ways and Means"", ""Finance""]",H.R.5687 - Stop Price Gouging Act
Lloyd Doggett,Zoe Lofgren,True,0,"[""Ways and Means"", ""Judiciary""]",H.R.5038 - Farm Workforce Modernization Act of 2019
"Loeffler, Kelly",Lois Frankel,True,0,[],H.Res.834
"Loeffler, Kelly",Mark Dr Green,False,0,[],
"Loeffler, Kelly",Mark Green,True,0,[],S.Res.478
"Loeffler, Kelly",Michael Garcia,False,0,[],
"Loeffler, Kelly",Michael Patrick Guest,True,0,[],H.Res.813
"Loeffler, Kelly",Michael K. Simpson,False,0,[],
"Loeffler, Kelly","McConnell, A. Mitchell Jr.",True,0,"[""Agriculture, Nutrition, and Forestry"", ""Commerce, Science, and Transportation"", ""Finance""]",S.Res.479
"Loeffler, Kelly",Mikie Sherrill,False,0,[],
"Loeffler, Kelly",Mo Brooks,False,0,[],
"Loeffler, Kelly",Nancy Pelosi,False,0,[],
"Loeffler, Kelly","Moran, Jerry",False,0,"[""Commerce, Science, and Transportation"", ""Appropriations""]",
"Loeffler, Kelly",Peter Welch,False,0,[],
"Loeffler, Kelly",Raúl M. Grijalva,False,0,[],
"Loeffler, Kelly","Perdue, David",True,0,"[""Agriculture, Nutrition, and Forestry"", ""Armed Services"", ""Banking, Housing, and Urban Affairs""]",S.Res.478
"Loeffler, Kelly","Peters, Gary",False,0,[],
"Loeffler, Kelly",Richard W. Allen,False,0,[],
"Loeffler, Kelly",Robert E. Latta,False,0,[],
"Loeffler, Kelly",Rick Larsen,False,0,[],
"Loeffler, Kelly",Robert J. Wittman,False,0,[],
"Loeffler, Kelly",Susan A. Davis,False,0,[],
"Loeffler, Kelly","Roberts, Pat",False,0,"[""Agriculture, Nutrition, and Forestry"", ""Armed Services"", ""Finance"", ""Rules and Administration""]",
"Loeffler, Kelly","Sullivan, Dan",True,0,"[""Committee on Commerce, Science, and Transportation"", ""Committee on Armed Services"", ""Committee on Veterans' Affairs""]",S.Res.478
"Loeffler, Kelly",Roger W. Marshall,True,0,"[""Agriculture, Nutrition, and Forestry Committee""]",S.Res.478
"Loeffler, Kelly",Susan W. Brooks,True,0,[],Both were co-sponsors of H.R.920 - Preventing Child Trafficking Act of 2019.
"Loeffler, Kelly",Thomas Suozzi,False,0,[],
"Loeffler, Kelly",Suzan K. Delbene,False,0,[],
"Loeffler, Kelly",Susie Lee,False,0,[],
"Loeffler, Kelly",Tom Malinowski,False,0,[],
"Loeffler, Kelly",Tom Rice,True,0,[],H.Res.813 - Condemning the Government of Iran's state-sponsored persecution of its Baha'i minority and its continued violation of the International Covenant on Civil and Political Rights.
"Loeffler, Kelly","Toomey, Patrick",False,0,"[""Banking, Housing, and Urban Affairs""]",
"Loeffler, Kelly","Toomey, Pat",False,0,"[""Banking, Housing, and Urban Affairs""]",
"Loeffler, Kelly",Virginia Foxx,False,0,"[""Education and Labor""]",
"Loeffler, Kelly",W. Greg Steube,True,0,[],H.Res.934
"Loeffler, Kelly",Warren Davidson,False,0,[],
"Loeffler, Kelly","Whitehouse, Sheldon",True,0,"[""Environment and Public Works""]",S.Res.478
"Loeffler, Kelly",William R. Timmons Iv,False,0,[],
"Loeffler, Kelly","Wicker, Roger",True,0,"[""Commerce, Science, and Transportation""]",S.Res.475
"Loeffler, Kelly","Wyden, Ron",False,0,[],
"Loeffler, Kelly",Zoe Lofgren,False,0,[],
Lois Frankel,"McConnell, A. Mitchell Jr.",False,0,[],
Lois Frankel,Mark Green,True,0,[],H.Res.845
Lois Frankel,Mark Dr Green,True,0,[],H.Res.84
Lois Frankel,Michael Garcia,False,0,[],
Lois Frankel,Michael K. Simpson,True,0,[],H.R.5404 - Holocaust Insurance Accountability Act of 2019
Lois Frankel,Michael Patrick Guest,True,0,"[""Homeland Security""]",H.Res.776
Lois Frankel,Mikie Sherrill,True,0,[],"H.Res.41 (Recognizing the month of April 2019 as ""Second Chance Month"" to raise awareness about the importance of reentry)"
Lois Frankel,Mo Brooks,True,0,[],"H.Res.41 (Recognizing the significance of National Eating Disorders Awareness Week and supporting efforts to promote eating disorders awareness, prevention, and treatment)"
Lois Frankel,"Moran, Jerry",True,0,[],H.Res.44
Lois Frankel,"Perdue, David",True,0,[],"Both were co-sponsors of S.Res.478: A resolution designating November 2019 as ""National Pancreatic Cancer Awareness Month""."
Lois Frankel,Nancy Pelosi,True,0,[],"H.R.5687 - To designate the facility of the United States Postal Service located at 3033 4th Street in Santa Monica, California, as the ""Gwendolyn Knight and Jacob Lawrence Post Office Building"", which both co-sponsored."
Lois Frankel,"Peters, Gary",True,0,[],H.R.5378
Lois Frankel,Peter Welch,True,0,[],"H.R.5404 - To amend the Energy Policy and Conservation Act to require the Secretary of Energy to establish a program to provide financial assistance to States to implement, review, and revise State energy conservation plans, and for other purposes."
Lois Frankel,Raúl M. Grijalva,True,0,[],H.Res.54
Lois Frankel,Richard W. Allen,True,0,[],H.Res.85
Lois Frankel,Rick Larsen,True,0,"[""Transportation and Infrastructure Committee""]",H.Res.776
Lois Frankel,Robert E. Latta,True,0,[],H.R.5404 - Promoting RESPECT Act
Lois Frankel,Robert J. Wittman,True,0,"[""Armed Services Committee""]",H.Res.875
Lois Frankel,"Roberts, Pat",False,0,[],
Lois Frankel,Roger W. Marshall,True,0,[],"H.R.5404 - To amend the Public Health Service Act to reauthorize the program to improve the health of individuals with heritable blood disorders, and for other purposes."
Lois Frankel,"Sullivan, Dan",False,0,[],
Lois Frankel,Susan A. Davis,True,0,[],H.Res.57
Lois Frankel,Susan W. Brooks,True,0,[],H.Res.774
Lois Frankel,Susie Lee,True,0,"[""Appropriations""]",H.R.5687
Lois Frankel,Tom Malinowski,True,0,"[""Foreign Affairs""]",H.Res.772
Lois Frankel,Suzan K. Delbene,True,0,"[""Ways and Means""]",H.R.5687 - Stop Senior Scams Act
Lois Frankel,Thomas Suozzi,True,0,"[""Ways and Means""]",H.Res.41
Lois Frankel,Tom Rice,True,0,[],H.Res.69
Lois Frankel,"Toomey, Pat",False,0,[],
Lois Frankel,"Toomey, Patrick",True,0,[],H.R.5404 - Toomey and Frankel co-sponsored the Holocaust Insurance Accountability Act of 2019
Lois Frankel,W. Greg Steube,True,0,[],H.Res.844
Lois Frankel,Virginia Foxx,True,0,"[""Education and Labor""]",H.R.4750 - Stop Senior Scams Act
Lois Frankel,Warren Davidson,True,0,[],H.Res.874
Lois Frankel,William R. Timmons Iv,True,0,[],H.Res.874
Lois Frankel,"Whitehouse, Sheldon",True,0,[],Both were co-sponsors of H.Res. 46 (Expressing the sense of the House of Representatives that the United States should establish a National Climate Change Adaptation and Resilience Strategy) during the 116th Congress.
Lois Frankel,"Wicker, Roger",True,0,[],H.Res.874: Expressing the sense of the House of Representatives that the United States should implement a comprehensive strategy to address the People's Republic of China's theft of American intellectual property.
Lois Frankel,"Wyden, Ron",True,0,[],H.R.5823 - Stop Surprise Medical Bills Act of 2020
Lois Frankel,Zoe Lofgren,True,0,"[""Judiciary""]",H.Res.418
Mark Dr Green,Mark Green,True,0,"[""House Foreign Affairs Committee""]",H.Res.77
Mark Dr Green,Michael Garcia,False,0,[],
Mark Dr Green,"McConnell, A. Mitchell Jr.",True,0,[],H.R.4990 - To amend title XVIII of the Social Security Act to provide for coverage under the Medicare program of pharmacist services.
Mark Dr Green,Michael K. Simpson,True,0,[],"H.R.4990 - To designate the facility of the United States Postal Service located at 15 Rochester Street in Bergen, New York, as the ""Barry G. Miller Post Office""."
Mark Dr Green,Michael Patrick Guest,True,0,"[""Homeland Security""]",H.R.5404
Mark Dr Green,Mikie Sherrill,True,0,"[""House Armed Services Committee""]",H.Res.875
Mark Dr Green,Mo Brooks,True,0,[],H.R.1112 - Honest Ads Act
Mark Dr Green,"Moran, Jerry",True,0,[],H.R.499
Mark Dr Green,Nancy Pelosi,False,0,[],
Mark Dr Green,"Perdue, David",False,0,[],
Mark Dr Green,Peter Welch,True,0,[],H.R.5404 - To amend the Public Health Service Act to reauthorize the program to promote personal responsibility education.
Mark Dr Green,Raúl M. Grijalva,True,0,[],H.Res.414
Mark Dr Green,Richard W. Allen,True,0,"[""Foreign Affairs""]","H.R.5404 - To designate the facility of the United States Postal Service located at 135 Main Street in Whitesville, New York, as the ""Sergeant Mitchell Iversen Veterans Memorial Post Office""."
Mark Dr Green,"Peters, Gary",True,0,[],"H.R.5663 - To designate the facility of the United States Postal Service located at 427 Main Street in Avon, Illinois, as the ""Staff Sergeant Octavio Herrera Post Office Building""."
Mark Dr Green,Rick Larsen,False,0,[],
Mark Dr Green,Robert E. Latta,True,0,[],"H.R.4742 - To designate the facility of the United States Postal Service located at 15 South Main Street in Castalia, Ohio, as the ""Burgess 'Tom' Phillips Post Office""."
Mark Dr Green,"Roberts, Pat",False,0,[],
Mark Dr Green,Roger W. Marshall,True,0,"[""Oversight and Reform"", ""Agriculture""]",Both co-sponsored H.R.5404 - To amend the Federal Crop Insurance Act to allow producers to report prevented planting acreage in a subsequent crop year under certain circumstances.
Mark Dr Green,Robert J. Wittman,True,0,"[""Armed Services""]","H.R.4742 - To designate the facility of the United States Postal Service located at 15 Rochester Street in Bergen, New York, as the ""Barry G. Miller Post Office""."
Mark Dr Green,Susan A. Davis,False,0,[],
Mark Dr Green,"Sullivan, Dan",True,0,"[""Armed Services""]",H.R.4350 - National Defense Authorization Act for Fiscal Year 2020
Mark Dr Green,Susan W. Brooks,True,0,[],H.R.1418 - Eliminating Backlogs Act of 2019
Mark Dr Green,Suzan K. Delbene,True,0,"[""Ways and Means""]",H.R.5404 - Preventing Maternal Deaths Act of 2020
Mark Dr Green,Thomas Suozzi,True,0,"[""Homeland Security""]",H.R.5404 - Fallen Warrior Battlefield Cross Memorial Act
Mark Dr Green,Susie Lee,True,0,[],H.R.5693 - To amend the Internal Revenue Code of 1986 to allow a credit against tax for amounts paid or incurred by small businesses to provide workplace training programs.
Mark Dr Green,Tom Malinowski,True,0,[],"Both co-sponsored H.Res. 824, Condemning the Government of Iran's state-sponsored persecution of its Baha'i minority and its continued violation of the International Covenants on Human Rights."
Mark Dr Green,"Toomey, Patrick",True,0,[],H.R.5404 - Toomey was a cosponsor on a bill introduced by Green.
Mark Dr Green,Tom Rice,True,0,"[""Homeland Security"", ""Oversight and Reform""]",Both cosponsored H.R.5404 - To amend the Internal Revenue Code of 1986 to allow individuals a deduction for qualified moving expense reimbursements.
Mark Dr Green,Virginia Foxx,True,0,[],H.R.4990 - Stop the Spread of COVID-19 Act
Mark Dr Green,"Toomey, Pat",True,0,[],"Both were co-sponsors of H.R.499, the Trickett Wendler, Frank Mongiello, Jordan McLinn, and Matthew Bellina Right to Try Act of 2017 Reauthorization Act of 2019."
Mark Dr Green,W. Greg Steube,True,0,"[""Foreign Affairs"", ""Oversight and Reform""]","H.R.4751 - To amend title 18, United States Code, to prohibit the advertisement and sale of certain vaping products to individuals under the age of 21, and for other purposes."
Mark Dr Green,Warren Davidson,True,0,[],Both Representatives co-sponsored H.R.4990 - To amend the Dodd-Frank Wall Street Reform and Consumer Protection Act to require the Financial Stability Oversight Council to include in its annual report a section on cybersecurity.
Mark Dr Green,"Whitehouse, Sheldon",True,0,[],"Both co-sponsored H.Res. 783, Condemning the practice of forced organ harvesting in China."
Mark Dr Green,"Wicker, Roger",True,0,[],Both cosponsored H.R.4990 - To amend the Public Health Service Act to reauthorize certain programs under part A of title XI of such Act.
Mark Dr Green,William R. Timmons Iv,True,0,"[""Homeland Security""]","Both representatives co-sponsored H.R.5601 - To amend the Homeland Security Act of 2002 to establish a cybersecurity advisory committee, and for other purposes."
Mark Dr Green,"Wyden, Ron",False,0,[],
Mark Green,"McConnell, A. Mitchell Jr.",False,0,[],
Mark Dr Green,Zoe Lofgren,True,0,[],H.R.4751 - DHS Blue Campaign Authorization Act of 2019
Mark Green,Michael Garcia,False,0,[],
Mark Green,Michael K. Simpson,False,0,[],
Mark Green,Mikie Sherrill,True,0,[],H.Res.779
Mark Green,Michael Patrick Guest,True,0,"[""Homeland Security""]","Both Representatives co-sponsored H.R.5601 - To designate the facility of the United States Postal Service located at 233 West Main Street in Senatobia, Mississippi, as the ""Clyde Kennard Post Office Building""."
Mark Green,"Moran, Jerry",True,0,[],H.R.5684
Mark Green,Mo Brooks,True,0,"[""Armed Services Committee""]","Both representatives co-sponsored H.R.5602 - To amend title 18, United States Code, to prohibit female genital mutilation."
Mark Green,Nancy Pelosi,False,0,[],
Mark Green,"Peters, Gary",False,0,[],
Mark Green,"Perdue, David",False,0,[],
Mark Green,Peter Welch,True,0,[],H.R.540
Mark Green,Raúl M. Grijalva,True,0,[],H.Res. 246
Mark Green,Richard W. Allen,True,0,[],H.Res.877
Mark Green,Rick Larsen,False,0,[],
Mark Green,Robert E. Latta,True,0,[],"H.R.4751 - To designate the facility of the United States Postal Service located at 15 South Main Street in Parkdale, Oregon, as the 'Stanley "
Mark Green,Robert J. Wittman,True,0,"[""Armed Services Committee""]","H.R.5378 - To amend title 10, United States Code, to provide for the establishment of a Space National Guard."
Mark Green,"Roberts, Pat",False,0,[],
Mark Green,Susan A. Davis,True,0,[],H.R.499
Mark Green,Roger W. Marshall,True,0,"[""Oversight and Reform"", ""Foreign Affairs""]","H.R.499 (116th Congress): To amend title 38, United States Code, to provide for a consistent eligibility standard for provision of health care to veterans who were exposed to toxic substances by reason of service in the Armed Forces."
Mark Green,Susan W. Brooks,True,0,[],H.Res. 246
Mark Green,"Sullivan, Dan",True,0,"[""Armed Services""]","Both were co-sponsors of S.Res.503: A resolution recognizing the contributions of school choice to the success of students, families, and communities."
Mark Green,Suzan K. Delbene,False,0,[],
Mark Green,Susie Lee,True,0,"[""House Homeland Security Committee"", ""House Science, Space, and Technology Committee"", ""House Veterans' Affairs Committee"", ""House Armed Services Committee""]",Both co-sponsored H.R.5675 - To amend the Public Health Service Act to reauthorize certain programs relating to children's hospitals.
Mark Green,Thomas Suozzi,True,0,"[""Homeland Security""]","H.Res.844: Expressing the sense of the House of Representatives that the United States should work to increase international awareness of, and decrease the prevalence of, violence against men and boys."
Mark Green,Tom Malinowski,True,0,"[""Homeland Security"", ""Foreign Affairs""]","H.R.4992 - To amend the Homeland Security Act of 2002 to establish a mentor-protégé program, and for other purposes."
Mark Green,Tom Rice,True,0,"[""Homeland Security"", ""Oversight and Reform""]",H.R.499
Mark Green,"Toomey, Pat",False,0,[],
Mark Green,"Toomey, Patrick",False,0,[],
Mark Green,Virginia Foxx,True,0,[],"H.R.5609 - To amend the Higher Education Act of 1965 to prohibit institutions of higher education from maintaining an office, institute, or other entity that promotes or supports certain foreign government policies or objectives."
Mark Green,Warren Davidson,True,0,"[""House Financial Services Committee""]",H.Res. 878
Mark Green,W. Greg Steube,True,0,"[""Foreign Affairs"", ""Oversight and Reform""]",Both Representatives co-sponsored H.R.5601 - Protecting American Taxpayers Act.
Mark Green,"Whitehouse, Sheldon",True,0,[],Both were co-sponsors of S.Res.478: A resolution recognizing the threat posed by the spread of online disinformation and reaffirming the commitment of the United States to promoting policies that foster truth and build societal resilience against disinformation.
Mark Green,"Wicker, Roger",False,0,[],
Mark Green,"Wyden, Ron",False,0,[],
